timestamp,datetime,comment-id,voter-id,vote
1548325747629,Thu Jan 24 02:29:07 PST 2019,4,4665,0
1554468711688,Fri Apr 05 05:51:51 PDT 2019,4,4670,1
1557892423749,Tue May 14 20:53:43 PDT 2019,4,4676,1
1559064306770,Tue May 28 10:25:06 PDT 2019,4,4677,1
1572896849626,Mon Nov 04 11:47:29 PST 2019,4,4698,-1
1576929694973,Sat Dec 21 04:01:34 PST 2019,4,4709,1
1591595269485,Sun Jun 07 22:47:49 PDT 2020,4,4734,1
1592205554463,Mon Jun 15 00:19:14 PDT 2020,4,4735,1
1435654449786,Tue Jun 30 01:54:09 PDT 2015,5,0,1
1435656330269,Tue Jun 30 02:25:30 PDT 2015,5,1,-1
1435656343344,Tue Jun 30 02:25:43 PDT 2015,5,2,0
1435656322359,Tue Jun 30 02:25:22 PDT 2015,5,4,1
1435656558055,Tue Jun 30 02:29:18 PDT 2015,5,5,0
1435675104703,Tue Jun 30 07:38:24 PDT 2015,5,7,1
1435657615349,Tue Jun 30 02:46:55 PDT 2015,5,9,1
1435659029504,Tue Jun 30 03:10:29 PDT 2015,5,11,1
1435659029582,Tue Jun 30 03:10:29 PDT 2015,5,11,1
1437122536330,Fri Jul 17 01:42:16 PDT 2015,5,14,1
1435664247886,Tue Jun 30 04:37:27 PDT 2015,5,17,-1
1435667623355,Tue Jun 30 05:33:43 PDT 2015,5,20,1
1435685311830,Tue Jun 30 10:28:31 PDT 2015,5,24,-1
1435885545573,Thu Jul 02 18:05:45 PDT 2015,5,26,0
1435895501666,Thu Jul 02 20:51:41 PDT 2015,5,28,1
1435906184682,Thu Jul 02 23:49:44 PDT 2015,5,29,0
1435915702100,Fri Jul 03 02:28:22 PDT 2015,5,33,1
1437270680087,Sat Jul 18 18:51:20 PDT 2015,5,35,0
1436106050084,Sun Jul 05 07:20:50 PDT 2015,5,37,1
1436943472258,Tue Jul 14 23:57:52 PDT 2015,5,39,1
1436157586642,Sun Jul 05 21:39:46 PDT 2015,5,40,-1
1436432864632,Thu Jul 09 02:07:44 PDT 2015,5,41,-1
1436325686834,Tue Jul 07 20:21:26 PDT 2015,5,46,-1
1436326761045,Tue Jul 07 20:39:21 PDT 2015,5,47,-1
1436327345069,Tue Jul 07 20:49:05 PDT 2015,5,49,1
1436331434267,Tue Jul 07 21:57:14 PDT 2015,5,54,1
1437183092042,Fri Jul 17 18:31:32 PDT 2015,5,56,-1
1436696096851,Sun Jul 12 03:14:56 PDT 2015,5,59,1
1437369350969,Sun Jul 19 22:15:50 PDT 2015,5,60,-1
1436932690791,Tue Jul 14 20:58:10 PDT 2015,5,64,1
1436944330146,Wed Jul 15 00:12:10 PDT 2015,5,65,1
1438044483476,Mon Jul 27 17:48:03 PDT 2015,5,69,1
1437015145722,Wed Jul 15 19:52:25 PDT 2015,5,70,1
1437031213871,Thu Jul 16 00:20:13 PDT 2015,5,71,1
1437115423815,Thu Jul 16 23:43:43 PDT 2015,5,73,1
1437017416310,Wed Jul 15 20:30:16 PDT 2015,5,74,1
1437097138152,Thu Jul 16 18:38:58 PDT 2015,5,75,1
1437020821153,Wed Jul 15 21:27:01 PDT 2015,5,76,1
1437023222137,Wed Jul 15 22:07:02 PDT 2015,5,77,1
1440995906751,Sun Aug 30 21:38:26 PDT 2015,5,81,1
1437026167812,Wed Jul 15 22:56:07 PDT 2015,5,82,1
1437026830592,Wed Jul 15 23:07:10 PDT 2015,5,83,1
1437027613480,Wed Jul 15 23:20:13 PDT 2015,5,84,1
1437027379993,Wed Jul 15 23:16:19 PDT 2015,5,85,1
1437027735990,Wed Jul 15 23:22:15 PDT 2015,5,86,1
1437045380420,Thu Jul 16 04:16:20 PDT 2015,5,87,1
1437097608456,Thu Jul 16 18:46:48 PDT 2015,5,88,1
1437103647199,Thu Jul 16 20:27:27 PDT 2015,5,96,1
1437103322315,Thu Jul 16 20:22:02 PDT 2015,5,97,1
1437103323458,Thu Jul 16 20:22:03 PDT 2015,5,98,1
1437104616708,Thu Jul 16 20:43:36 PDT 2015,5,103,-1
1437104696776,Thu Jul 16 20:44:56 PDT 2015,5,107,1
1437130131784,Fri Jul 17 03:48:51 PDT 2015,5,116,1
1437107172736,Thu Jul 16 21:26:12 PDT 2015,5,122,1
1437108533711,Thu Jul 16 21:48:53 PDT 2015,5,127,1
1437110253492,Thu Jul 16 22:17:33 PDT 2015,5,130,1
